source_file,annotator,sentence_id,sentence_text,token,start,stop,event_bio,event_bio_2,pmode_bio,pmode_bio_2
Metamorfosi.txt,CURATION_USER,14,"Ci provò forse un centinaio di volte, chiudendo gli occhi per non vedere le zampette dimenarsi, e smise solo quando iniziò ad avvertire a un fianco un dolore leggero, sordo, mai provato prima.",prima,1807,1812,I-non_event,O,O,O
Metamorfosi.txt,CURATION_USER,14,"Ci provò forse un centinaio di volte, chiudendo gli occhi per non vedere le zampette dimenarsi, e smise solo quando iniziò ad avvertire a un fianco un dolore leggero, sordo, mai provato prima.",.,1812,1813,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",«,1815,1816,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",Mio,1816,1819,O,O,B-Direct thought,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",dio,1820,1823,O,O,I-Direct thought,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",",",1823,1824,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",—,1825,1826,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",pensò,1827,1832,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",",",1832,1833,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",—,1834,1835,O,O,O,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",che,1836,1839,B-non_event,O,B-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",mestiere,1840,1848,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",faticoso,1849,1857,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",mi,1858,1860,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",sono,1861,1865,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",scelto,1866,1872,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,15,"«Mio dio, — pensò, — che mestiere faticoso mi sono scelto.",.,1872,1873,O,O,O,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",Sempre,1874,1880,B-non_event,O,B-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",in,1881,1883,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",viaggio,1884,1891,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",",",1891,1892,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",giorno,1893,1899,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",dopo,1900,1904,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",giorno,1905,1911,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,16,"Sempre in viaggio, giorno dopo giorno.",.,1911,1912,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",Le,1913,1915,B-non_event,O,B-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",inquietudini,1916,1928,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",professionali,1929,1942,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",sono,1943,1947,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",molto,1948,1953,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",maggiori,1954,1962,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",che,1963,1966,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",non,1967,1970,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",in,1971,1973,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",sede,1974,1978,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",",",1978,1979,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",in,1980,1982,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",più,1983,1986,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",devo,1987,1991,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",sopportare,1992,2002,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",questa,2003,2009,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",piaga,2010,2015,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",dei,2016,2019,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",viaggi,2020,2026,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",",",2026,2027,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",le,2028,2030,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",apprensioni,2031,2042,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",per,2043,2046,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",le,2047,2049,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",coincidenze,2050,2061,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",",",2061,2062,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",i,2063,2064,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",pasti,2065,2070,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",cattivi,2071,2078,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",e,2079,2080,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",irregolari,2082,2092,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",",",2092,2093,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",i,2094,2095,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",rapporti,2096,2104,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",umani,2105,2110,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",mutevoli,2111,2119,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",",",2119,2120,O,O,O,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",che,2121,2124,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",non,2125,2128,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",hanno,2129,2134,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",continuità,2135,2145,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",e,2146,2147,B-non_event,O,B-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",non,2148,2151,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",diventano,2152,2161,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",mai,2162,2165,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",cordiali,2166,2174,I-non_event,O,I-Direct speech,O
Metamorfosi.txt,CURATION_USER,17,"Le inquietudini professionali sono molto maggiori che non in sede, in più devo sopportare questa piaga dei viaggi, le apprensioni per le coincidenze, i pasti cattivi e  irregolari, i rapporti umani mutevoli, che non hanno continuità e non diventano mai cordiali.",.,2174,2175,O,O,O,O
Metamorfosi.txt,CURATION_USER,18,Al diavolo tutto!»,Al,2176,2178,B-non_event,O,B-direct speech,O
Metamorfosi.txt,CURATION_USER,18,Al diavolo tutto!»,diavolo,2179,2186,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,18,Al diavolo tutto!»,tutto,2187,2192,I-non_event,O,I-direct speech,O
Metamorfosi.txt,CURATION_USER,18,Al diavolo tutto!»,!,2192,2193,O,O,O,O
Metamorfosi.txt,CURATION_USER,18,Al diavolo tutto!»,»,2193,2194,O,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",Avverti,2195,2202,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",un,2203,2205,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",leggero,2206,2213,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",prurito,2214,2221,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",in,2222,2224,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",alto,2225,2229,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",sul,2230,2233,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",ventre,2234,2240,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",;,2240,2241,O,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",per,2242,2245,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",poter,2246,2251,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",sollevare,2252,2261,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",meglio,2262,2268,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",il,2269,2271,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",capo,2272,2276,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",",",2276,2277,O,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",sul,2278,2281,B-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",dorso,2282,2287,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",si,2288,2290,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",spinse,2291,2297,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",cauto,2298,2303,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",verso,2304,2309,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",la,2310,2312,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",colonna,2313,2320,I-process,O,O,O
Metamorfosi.txt,CURATION_USER,19,"Avverti un leggero prurito in alto sul ventre; per poter sollevare meglio il capo, sul dorso si spinse cauto verso la colonna del letto, trovò il punto che prudeva cosparso di pustoline bianche alle quali non seppe dare un significato; pensò di toccarlo con una gamba, ma la ritrasse subito perché al contatto lo investirono brividi di freddo.",del,2321,2324,I-process,O,O,O
